draft_round,draft_ovr,twitter_username,team,fantasypros_id,sleeper_id,stats_global_id,mfl_id,cbs_id,merge_name,stats_id,rotoworld_id,cfbref_id,nfl_id,height,weight,name,ktc_id,gsis_id,pfr_id,fantasy_data_id,college,sportradar_id,position,birthdate,age,swish_id,draft_pick,yahoo_id,rotowire_id,draft_year,espn_id,pff_id,db_season,fleaflicker_id
1.0,,,DEN,,12557.0,0.0,17128,3168219.0,jahdae barron,41805.0,,,,71.0,200.0,Jahdae Barron,,,,,Texas,75dd276d-df54-4264-893c-aab76f3ae9b2,CB,2001-12-04,23.6,,20.0,,17773.0,2025.0,4430925.0,,2025,
2.0,,,TBB,,12576.0,0.0,17129,28924605.0,benjamin morrison,,,,,72.0,193.0,Benjamin Morrison,,,,,Notre Dame,33859ece-2c7f-4fe2-9c16-aff3c1e0b9e0,CB,2004-03-11,21.3,,21.0,,18590.0,2025.0,4816107.0,,2025,
2.0,,,WAS,,12595.0,0.0,17130,3164271.0,trey amos,,,,,73.0,190.0,Trey Amos,,,,,Ole Miss,84d2fb0a-3277-49e4-8625-9640923f33ea,CB,2002-03-03,23.3,,29.0,,18588.0,2025.0,4574689.0,,2025,
3.0,,,ATL,,12591.0,0.0,17131,3161550.0,xavier watts,41883.0,,,,71.0,204.0,Xavier Watts,,,,,Notre Dame,c28798ce-a253-434d-b312-7c95449fcb63,S,2001-11-22,23.6,,32.0,,18616.0,2025.0,4431005.0,,2025,
1.0,,,BAL,,12567.0,0.0,17132,28876050.0,malaki starks,41812.0,,,,72.0,197.0,Malaki Starks,,,,,Georgia,5a92d12b-a8df-47fb-9d07-93a042702a36,S,2003-11-13,21.6,,27.0,,18619.0,2025.0,4685530.0,,2025,
,,,ATL,,12548.0,0.0,17133,29711189.0,lenny krieg,41782.0,,,,73.0,211.0,Lenny Krieg,,,,,,55829920-0b8a-11f0-a333-294d3ecf3d4d,PK,2002-08-05,22.9,,,,18774.0,2025.0,5277116.0,,2025,
3.0,,,NEP,27487.0,12547.0,0.0,17134,3167684.0,kyle williams,41864.0,,,,71.0,190.0,Kyle Williams,1812.0,,,,Washington State,3aa9330e-5201-4e99-ba55-0102f76bfe05,WR,2002-11-13,22.6,,5.0,,19126.0,2025.0,4613202.0,,2025,
2.0,,,DAL,,12556.0,0.0,17135,26701231.0,donovan ezeiruaku,,,,,74.0,248.0,Donovan Ezeiruaku,,,,,Boston College,31076b50-c01e-4cce-9898-8bd2b04cf6e4,DE,2003-09-25,21.8,,12.0,,18656.0,2025.0,4683848.0,,2025,
1.0,,,ARI,,12552.0,0.0,17136,28923687.0,walter nolen,41801.0,,,,75.0,296.0,Walter Nolen,,,,,Ole Miss,ec3a8edd-eda6-4cff-bd71-088a105f8a5a,DT,2003-10-14,21.7,,16.0,,18490.0,2025.0,4685503.0,,2025,
1.0,,,PIT,,12561.0,0.0,17137,26717385.0,derrick harmon,41806.0,,,,76.0,313.0,Derrick Harmon,,,,,Oregon,1fd56b66-3c11-4664-bb80-f0594f915923,DT,2003-08-03,21.9,,21.0,,18489.0,2025.0,4682980.0,,2025,
1.0,,,MIA,,12564.0,0.0,17138,28927564.0,kenneth grant,41798.0,,,,75.0,331.0,Kenneth Grant,,,,,Michigan,b785d238-2bb5-4265-8559-a78646273ae7,DT,2003-10-27,21.7,,13.0,,18583.0,2025.0,4894654.0,,2025,
2.0,,,BUF,,12612.0,0.0,17139,26723652.0,tj sanders,41826.0,,,,76.0,297.0,T.J. Sanders,,,,,South Carolina,78c91cbd-e8ab-42f9-bf92-6bc5f98a09f7,DT,2003-07-30,21.9,,9.0,,18689.0,2025.0,4684527.0,,2025,
5.0,,,PHI,,12667.0,0.0,17140,26696015.0,smael mondon,41947.0,,,,74.0,224.0,Smael Mondon,,,,,Georgia,980ab578-c9d3-4ba5-912d-b723e5b6a0fb,LB,2003-02-13,22.4,,23.0,,18721.0,2025.0,4431573.0,,2025,
1.0,,,BUF,,12596.0,0.0,17141,26702396.0,maxwell hairston,41815.0,,,,71.0,183.0,Maxwell Hairston,,,,,Kentucky,fee39f7c-63e9-4377-969f-a3e6aa520ebb,CB,2003-08-06,21.9,,30.0,,18587.0,2025.0,4688931.0,,2025,
3.0,,,DAL,,12559.0,0.0,17142,28924259.0,shavon revel,41863.0,,,,73.0,194.0,Shavon Revel,,,,,East Carolina,385fc1f3-4dca-476d-85a6-c02929e8fc8c,CB,2001-04-08,24.2,,12.0,,18580.0,2025.0,5095865.0,,2025,
3.0,,,NYJ,,12601.0,0.0,17143,28875404.0,azareyeh thomas,41872.0,,,,73.0,197.0,Azareye'h Thomas,,,,,Florida State,6aa62324-5bbb-4059-bd22-65ad7a8cdb74,CB,2004-07-06,21.0,,9.0,,18585.0,2025.0,4685596.0,,2025,
2.0,,,SEA,,12597.0,0.0,17144,28903245.0,nick emmanwori,41820.0,,,,75.0,220.0,Nick Emmanwori,,,,,South Carolina,03af2f58-94a2-403d-b183-0ffad62795fa,S,2004-02-07,21.4,,3.0,,18617.0,2025.0,4869523.0,,2025,
3.0,,,TEN,,12588.0,0.0,17145,28891495.0,kevin winston,41857.0,,,,74.0,213.0,Kevin Winston,,,,,Penn State,1dd1308d-3ca4-4972-abc4-0dae40726900,S,2003-12-02,21.6,,18.0,,18620.0,2025.0,4685617.0,,2025,
1.0,,,DET,,12554.0,0.0,17146,26699409.0,tyleik williams,41813.0,,,,75.0,334.0,Tyleik Williams,,,,,Ohio State,7981290b-8045-4714-b19b-caffc04edc2c,DT,2003-02-25,22.4,,28.0,,18684.0,2025.0,4431615.0,,2025,
2.0,,,CLE,,12578.0,0.0,17147,26724333.0,carson schwesinger,41818.0,,,,74.0,242.0,Carson Schwesinger,,,,,UCLA,c81bb255-a30e-4488-9696-e624f0ff9042,LB,2003-02-24,22.4,,1.0,,18717.0,2025.0,4876017.0,,2025,
2.0,,,SFO,,12590.0,0.0,17148,3168167.0,alfred collins,,,,,77.0,320.0,Alfred Collins,,,,,Texas,d81084a7-c3bd-4746-883c-12797db9859a,DT,2001-10-08,23.7,,11.0,,18685.0,2025.0,4430835.0,,2025,
2.0,,,IND,,12594.0,0.0,17149,26725187.0,jt tuimoloau,,,,,76.0,265.0,JT Tuimoloau,,,,,Ohio State,2f930253-2560-4d50-aa9e-512fa00dc902,DE,2003-05-10,22.2,,13.0,,18661.0,2025.0,4566154.0,,2025,
2.0,,,TEN,,12583.0,0.0,17150,26723538.0,oluwafemi oladejo,,,,,75.0,259.0,Oluwafemi Oladejo,,,,,UCLA,215c9c0f-d492-4fdd-9a53-c3a9c52345a2,DE,2003-09-20,21.8,,20.0,,18669.0,2025.0,4876057.0,,2025,
2.0,,,CHI,,12616.0,0.0,17151,26728030.0,shemar turner,,,,,75.0,290.0,Shemar Turner,,,,,Texas A&M,c70d84d3-b202-42e3-8e6e-5d87170960aa,DE,2003-01-14,22.5,,30.0,,18577.0,2025.0,4432804.0,,2025,
2.0,,,KCC,,12615.0,0.0,17152,3162348.0,omarr norman-lott,,,,,75.0,315.0,Omarr Norman-Lott,,,,,Tennessee,04648fce-0bba-40d4-98c0-e18c48e32567,DT,2002-03-11,23.3,,31.0,,18705.0,2025.0,4591008.0,,2025,
2.0,,,PHI,,12604.0,0.0,17153,26698125.0,andrew mukuba,41849.0,,,,71.0,186.0,Andrew Mukuba,,,,,Texas,0cb34ce3-42de-42d3-88a4-d242e43b2e34,S,2002-12-07,22.6,,32.0,,18626.0,2025.0,4602197.0,,2025,
3.0,,,NYG,,12581.0,0.0,17154,3125553.0,darius alexander,41856.0,,,,76.0,310.0,Darius Alexander,,,,,Toledo,13a06c0d-d946-4a00-bd7a-e9131aaa09cb,DT,2000-08-26,24.9,,1.0,,18696.0,2025.0,4426542.0,,2025,
3.0,,,KCC,,12623.0,0.0,17155,26702432.0,ashton gillotte,41886.0,,,,75.0,270.0,Ashton Gillotte,,,,,Louisville,ccc1bab9-c77d-4d01-857f-9b240b86301a,DE,2002-10-30,22.7,,2.0,,18667.0,2025.0,4684432.0,,2025,
3.0,,,LVR,,12584.0,0.0,17156,3123668.0,darien porter,41876.0,,,,74.0,195.0,Darien Porter,,,,,Iowa State,8a80dfe2-96c3-4183-89a9-b2525917c263,CB,2001-01-06,24.5,,4.0,,18589.0,2025.0,4430330.0,,2025,
3.0,,,DET,27446.0,12535.0,0.0,17157,29122587.0,isaac teslaa,41865.0,,,,76.0,214.0,Isaac TeSlaa,1813.0,,,,Arkansas,41e5e4a9-f04c-462e-a1d1-e35a8115b974,WR,2002-02-20,23.4,,6.0,,18642.0,2025.0,5123663.0,,2025,
3.0,,,NOS,,12618.0,0.0,17158,3162792.0,vernon broughton,41875.0,,,,77.0,311.0,Vernon Broughton,,,,,Texas,899433ed-9e60-4786-ac45-32c415da04c0,DT,2001-07-15,24.0,,7.0,,18699.0,2025.0,4429040.0,,2025,
3.0,,,SFO,,12630.0,0.0,17159,26701189.0,nick martin,41867.0,,,,71.0,221.0,Nick Martin,,,,,Oklahoma State,47d7bf64-314d-4f9a-a0b4-d928efc7d0da,LB,2002-10-13,22.7,,11.0,,18730.0,2025.0,4573188.0,,2025,
3.0,,,CAR,,12610.0,0.0,17160,3175460.0,princely umanmielen,41862.0,,,,76.0,244.0,Princely Umanmielen,,,,,Ole Miss,33d3d9a0-1bac-4a33-b1f5-381f5634c988,DE,2002-04-18,23.2,,13.0,,18492.0,2025.0,4429166.0,,2025,
3.0,,,ARI,,12579.0,0.0,17161,3169604.0,jordan burch,41880.0,,,,76.0,279.0,Jordan Burch,,,,,Oregon,930464fc-202d-4592-9a04-ef830194cef0,DE,2001-10-10,23.7,,14.0,,18664.0,2025.0,4428996.0,,2025,
3.0,,,IND,,12625.0,0.0,17162,26696282.0,justin walley,41878.0,,,,70.0,190.0,Justin Walley,,,,,Minnesota,90e8fdb2-7758-4293-b25c-0c6d6255261c,CB,2002-09-22,22.8,,16.0,,18606.0,2025.0,4682909.0,,2025,
3.0,,,TBB,,12605.0,0.0,17163,28899124.0,jacob parrish,41869.0,,,,69.0,191.0,Jacob Parrish,,,,,Kansas State,5c292ee4-9ffa-4ee3-afe6-d7ce5001b003,CB,2004-02-29,21.3,,20.0,,18591.0,2025.0,4912847.0,,2025,
3.0,,,KCC,,12622.0,0.0,17164,3167676.0,nohl williams,41874.0,,,,72.0,199.0,Nohl Williams,,,,,California,7d2f964c-1e5d-4f13-a169-62b4a9e35f2c,CB,2002-09-23,22.8,,21.0,,18593.0,2025.0,4610705.0,,2025,
3.0,,,LAC,,12620.0,0.0,17165,28912553.0,jamaree caldwell,41887.0,,,,73.0,340.0,Jamaree Caldwell,,,,,Oregon,f2d4b707-f118-46b8-9697-e0506f29a987,DT,2000-08-30,24.8,,22.0,,18692.0,2025.0,5089178.0,,2025,
3.0,,,JAC,,12632.0,0.0,17166,26701502.0,caleb ransaw,41855.0,,,,71.0,197.0,Caleb Ransaw,,,,,Tulane,12a65657-e762-4238-a080-147f21e6a962,S,2002-12-22,22.5,,24.0,,18597.0,2025.0,4683347.0,,2025,
3.0,,,NOS,,12619.0,0.0,17167,26705792.0,jonas sanker,41879.0,,,,73.0,211.0,Jonas Sanker,,,,,Virginia,910ab530-d255-47be-b041-135ee92b1abf,S,2002-11-23,22.6,,29.0,,18628.0,2025.0,4683813.0,,2025,
3.0,,,HOU,,12626.0,0.0,17168,26720327.0,jaylin smith,41871.0,,,,71.0,190.0,Jaylin Smith,,,,,USC,65a9a4da-5aac-4596-ba66-ec3e467463b8,CB,2003-11-05,21.7,,33.0,,18611.0,2025.0,4594277.0,,2025,
3.0,,,SFO,,12631.0,0.0,17169,3161516.0,upton stout,41884.0,,,,69.0,181.0,Upton Stout,,,,,Western Kentucky,c2e8a5f9-98db-4f9d-8720-c919db450134,CB,2002-01-09,23.5,,36.0,,18605.0,2025.0,4565200.0,,2025,
3.0,,,DEN,,12628.0,0.0,17170,26695727.0,saivion jones,41868.0,,,,77.0,289.0,Sai'vion Jones,,,,,LSU,51b134e9-4aed-4dfc-a2dd-ed03f42b3c0e,DT,2003-07-03,22.0,,37.0,,18665.0,2025.0,4603189.0,,2025,
4.0,,,TEN,27315.0,12540.0,0.0,17171,3162452.0,chimere dike,,,,,73.0,196.0,Chimere Dike,1814.0,,,,Florida,1e95c7fc-ecf7-4fcb-82d8-d77e2b6872d5,WR,2001-12-14,23.6,,1.0,,18641.0,2025.0,4431268.0,,2025,
4.0,,,NEP,,12654.0,0.0,17172,3127716.0,craig woodson,41897.0,,,,72.0,200.0,Craig Woodson,,,,,California,2ed92c83-4e76-4632-abb8-704a2c6c6a2c,S,2001-02-20,24.4,,4.0,,18632.0,2025.0,4428930.0,,2025,
4.0,,,JAC,,12653.0,0.0,17173,3124190.0,jack kiser,,,,,74.0,231.0,Jack Kiser,,,,,Notre Dame,870b148e-5abc-4dcf-a70c-db0df4b4dd75,LB,2000-09-10,24.8,,5.0,,18727.0,2025.0,4427716.0,,2025,
4.0,,,BUF,,12652.0,0.0,17174,28900765.0,deone walker,41894.0,,,,79.0,331.0,Deone Walker,,,,,Kentucky,9514d4d4-f32a-477d-9eda-a76ae9e28a77,DT,2004-03-11,21.3,,7.0,,18691.0,2025.0,4831989.0,,2025,
4.0,,,NYJ,22965.0,12539.0,0.0,17175,3163930.0,arian smith,41896.0,,,,72.0,179.0,Arian Smith,1815.0,,,,Georgia,8c7c7f4c-f8cc-4e02-aa0f-f794a1afd6ae,WR,2001-10-11,23.7,,8.0,,18646.0,2025.0,4429105.0,,2025,
4.0,,,PHI,,12651.0,0.0,17176,3123514.0,ty robinson,41921.0,,,,77.0,288.0,Ty Robinson,,,,,Nebraska,193ab2af-e24e-4abc-aad7-196328445984,DT,2001-05-03,24.2,,9.0,,18688.0,2025.0,4569586.0,,2025,
4.0,,,SFO,,12649.0,0.0,17177,3164056.0,cj west,41916.0,,,,74.0,315.0,CJ West,,,,,Indiana,4e1e4a5a-a8c2-45e8-8c0b-c8ac10724666,DT,2002-06-12,23.1,,11.0,,18702.0,2025.0,4686308.0,,2025,
4.0,,,ARI,,12648.0,0.0,17178,3169584.0,cody simon,41918.0,,,,74.0,229.0,Cody Simon,,,,,Ohio State,bb0b9a85-f3f0-40e5-86fe-0434494caf17,LB,2002-04-01,23.3,,13.0,,18723.0,2025.0,4429071.0,,2025,
4.0,,,ATL,,12647.0,0.0,17179,26699909.0,billy bowman,41911.0,,,,69.0,192.0,Billy Bowman,,,,,Oklahoma,4f423d1f-622b-45e7-a8c7-18d37d27978b,S,2003-01-29,22.4,,16.0,,18618.0,2025.0,4431194.0,,2025,
4.0,,,TBB,,12645.0,0.0,17180,28883913.0,david walker,41910.0,,,,72.0,263.0,David Walker,,,,,Central Arkansas,d5b3eaa3-b6ad-4794-ad61-6a9293a71738,DE,2000-06-03,25.1,,19.0,,18670.0,2025.0,5085355.0,,2025,
4.0,,,CAR,,12611.0,0.0,17181,3169620.0,lathan ransom,41912.0,,,,72.0,206.0,Lathan Ransom,,,,,Ohio State,05179d37-cbaf-4ff1-9a24-c3d9194aab39,S,2002-07-16,23.0,,20.0,,18625.0,2025.0,4429110.0,,2025,
4.0,,,GBP,,12644.0,0.0,17182,26730646.0,barryn sorrell,41924.0,,,,75.0,256.0,Barryn Sorrell,,,,,Texas,6120d1a4-44bb-478d-8911-a7543418f1ad,DE,2002-12-22,22.5,,22.0,,18666.0,2025.0,4683643.0,,2025,
4.0,,,LAC,,12643.0,0.0,17183,3162117.0,kyle kennard,41890.0,,,,77.0,254.0,Kyle Kennard,,,,,South Carolina,83573dd8-c19e-4e20-9c3d-056418bf3842,DE,2001-12-12,23.6,,23.0,,18668.0,2025.0,4432333.0,,2025,
4.0,,,WAS,27454.0,12641.0,0.0,17184,3162484.0,jaylin lane,41920.0,,,,70.0,196.0,Jaylin Lane,1816.0,,,,Virginia Tech,2ec24c7a-8d5d-453a-b45d-03eb27c645d0,WR,2002-05-01,23.2,,26.0,,18643.0,2025.0,4602667.0,,2025,
4.0,,,BAL,,12640.0,0.0,17185,3162246.0,teddye buchanan,41908.0,,,,74.0,233.0,Teddye Buchanan,,,,,California,3dbb3f2f-f605-4a09-bced-2c45d985c994,LB,2002-10-03,22.8,,27.0,,18734.0,2025.0,4698244.0,,2025,
4.0,,,NYJ,,12639.0,0.0,17186,3170861.0,malachi moore,41895.0,,,,71.0,196.0,Malachi Moore,,,,,Alabama,469e4a2a-d6f0-49fc-bd82-42e88356530a,S,2001-09-13,23.8,,28.0,,18631.0,2025.0,4692024.0,,2025,
4.0,,,NOS,,12638.0,0.0,17187,3124979.0,quincy riley,41915.0,,,,71.0,195.0,Quincy Riley,,,,,Louisville,3edaf8a7-e949-4f9b-be56-e0bf627ee7eb,CB,2001-05-26,24.1,,29.0,,18600.0,2025.0,4428350.0,,2025,
4.0,,,CHI,,12637.0,0.0,17188,,ruben hyppolite,41923.0,,,,71.0,236.0,Ruben Hyppolite,,,,,Maryland,8da4c940-6483-46e7-af3b-c49e8d2355c7,LB,2001-09-16,23.8,,30.0,,18814.0,2025.0,4429970.0,,2025,
4.0,,,DEN,,12636.0,0.0,17189,3170862.0,quandarrius robinson,41889.0,,,,76.0,243.0,Quandarrius Robinson,,,,,Alabama,9d313477-3091-403a-a1d6-1f1e7e5ac4c4,DE,2001-05-12,24.1,,32.0,,18676.0,2025.0,4692048.0,,2025,
4.0,,,LVR,,12635.0,0.0,17190,3169805.0,tonka hemingway,41893.0,,,,74.0,284.0,Tonka Hemingway,,,,,South Carolina,9808be58-a38d-463c-9d9c-537c0a03fb55,DT,2001-10-31,23.7,,33.0,,18704.0,2025.0,4429109.0,,2025,
4.0,,,NEP,,12587.0,0.0,17191,26701499.0,joshua farmer,41898.0,,,,75.0,312.0,Joshua Farmer,,,,,Florida State,541acdf2-8f7e-4543-b344-d7d4a0ce783b,DT,2003-01-17,22.5,,35.0,,18695.0,2025.0,4611993.0,,2025,
4.0,,,SFO,27486.0,12634.0,0.0,17192,3164736.0,jordan watkins,41917.0,,,,71.0,196.0,Jordan Watkins,1817.0,,,,Ole Miss,bd65c350-6044-415a-8749-e70a3b8f86e2,WR,2002-02-15,23.4,,36.0,,18647.0,2025.0,4431466.0,,2025,
5.0,,,MIN,,12683.0,0.0,17193,26694523.0,tyrion ingram-dawkins,41925.0,,,,77.0,276.0,Tyrion Ingram-Dawkins,,,,,Georgia,1a5dd0e3-f01b-4330-a711-3f00c8d1cad5,DT,2003-06-26,22.0,,1.0,,18693.0,2025.0,4629149.0,,2025,
5.0,,,CAR,,12682.0,0.0,17194,3166846.0,cam jackson,41926.0,,,,78.0,328.0,Cam Jackson,,,,,Florida,194fc092-1fd9-4723-9bef-57658a002b76,DT,2002-08-07,22.9,,2.0,,18686.0,2025.0,4687513.0,,2025,
5.0,,,SEA,,12680.0,0.0,17195,3163334.0,rylie mills,41928.0,,,,77.0,290.0,Rylie Mills,,,,,Notre Dame,29a06739-05aa-45e9-ba8f-cb4a7e7d975a,DT,2001-08-20,23.9,,4.0,,18697.0,2025.0,4430838.0,,2025,
5.0,,,MIA,,12679.0,0.0,17196,28875263.0,jordan phillips,41929.0,,,,73.0,312.0,Jordan Phillips,,,,,Maryland,b8c1665f-5e43-4370-88b8-a73a6dee7a23,DT,2004-06-30,21.0,,5.0,,18707.0,2025.0,4837188.0,,2025,
5.0,,,PHI,,12678.0,0.0,17197,3167995.0,mac mcwilliams,41931.0,,,,70.0,191.0,Mac McWilliams,,,,,UCF,c603e45d-8112-4553-be24-42c3e0d858b5,CB,2001-11-29,23.6,,7.0,,18604.0,2025.0,4689651.0,,2025,
5.0,,,NEP,,12677.0,0.0,17198,3163018.0,bradyn swinson,41932.0,,,,76.0,255.0,Bradyn Swinson,,,,,LSU,84863fc2-015f-49b6-9d68-23cca7096d9c,DE,2002-07-04,23.0,,8.0,,18660.0,2025.0,4431424.0,,2025,
5.0,,,LAR,,12676.0,0.0,17199,3169617.0,ty hamilton,41934.0,,,,74.0,299.0,Ty Hamilton,,,,,Ohio State,cf6d1752-4c9d-4960-ba59-74cdd16c332a,DT,2002-04-15,23.2,,10.0,,18690.0,2025.0,4431118.0,,2025,
5.0,,,MIA,,12675.0,0.0,17200,26702648.0,jason marshall,41936.0,,,,72.0,194.0,Jason Marshall,,,,,Florida,93c12de7-1d9c-44a3-aaf4-0382eae0d917,CB,2002-09-06,22.8,,12.0,,18614.0,2025.0,4432730.0,,2025,
5.0,,,DAL,,12614.0,0.0,17201,28900606.0,shemar james,41938.0,,,,73.0,222.0,Shemar James,,,,,Florida,5c012614-be18-4d9f-8134-112e40e5f54f,LB,2004-06-24,21.0,,14.0,,18731.0,2025.0,4685400.0,,2025,
5.0,,,MIA,,12673.0,0.0,17202,26699623.0,dante trader,41941.0,,,,70.0,196.0,Dante Trader,,,,,Maryland,a4eabafc-a847-4a0d-8f67-28d3b422c14f,S,2003-02-13,22.4,,17.0,,18630.0,2025.0,4431664.0,,2025,
5.0,,,KCC,,12672.0,0.0,17203,26698017.0,jeffrey bassa,41942.0,,,,74.0,232.0,Jeffrey Bassa,,,,,Oregon,fb38f3cd-8e90-4c41-b10e-0ed37d97c3bc,LB,2002-09-20,22.8,,18.0,,18725.0,2025.0,4602389.0,,2025,
5.0,,,TBB,,12671.0,0.0,17204,3168747.0,elijah roberts,41943.0,,,,75.0,285.0,Elijah Roberts,,,,,SMU,5ab83529-db28-47c6-80a7-6d42401ddb51,DT,2001-12-24,23.5,,19.0,,18675.0,2025.0,4690795.0,,2025,
5.0,,,LAC,24372.0,12670.0,0.0,17205,3163041.0,keandre lambert-smith,41944.0,,,,73.0,188.0,KeAndre Lambert-Smith,1818.0,,,,Auburn,2f6580d2-6f19-4a03-99e8-4dbd9ebf2a73,WR,2001-10-16,23.7,,20.0,,18650.0,2025.0,4430870.0,,2025,
5.0,,,GBP,,12669.0,0.0,17206,26694511.0,collin oliver,41945.0,,,,74.0,240.0,Collin Oliver,,,,,Oklahoma State,06b22647-5eb6-4e2b-9943-cda9758305c8,DE,2002-09-23,22.8,,21.0,,18672.0,2025.0,4683059.0,,2025,
5.0,,,SFO,,12668.0,0.0,17207,3175295.0,marques sigle,41946.0,,,,71.0,199.0,Marques Sigle,,,,,Kansas State,617c4aee-a205-49de-8a16-655bb6f08143,S,2002-07-18,23.0,,22.0,,18634.0,2025.0,4693337.0,,2025,
5.0,,,NYJ,,12666.0,0.0,17208,26718821.0,francisco mauigoa,41948.0,,,,74.0,233.0,Francisco Mauigoa,,,,,Miami (FL),8b7b163e-d0a7-4dde-b7b5-8da96d220e5d,LB,2003-03-17,22.3,,24.0,,18739.0,2025.0,4700136.0,,2025,
5.0,,,PIT,,12665.0,0.0,17209,3162512.0,yahya black,41950.0,,,,77.0,336.0,Yahya Black,,,,,Iowa,9331aafb-e40a-4b33-8f8c-d2c1fb798782,DT,2002-04-21,23.2,,26.0,,18706.0,2025.0,4430947.0,,2025,
5.0,,,CHI,,12662.0,0.0,17210,3122147.0,zah frazier,41955.0,,,,75.0,186.0,Zah Frazier,,,,,UTSA,8e4ef0be-4bc6-4569-b062-313e4179e02d,CB,2000-10-05,24.7,,31.0,,18607.0,2025.0,4572685.0,,2025,
5.0,,,BUF,,12661.0,0.0,17211,26693514.0,jordan hancock,41956.0,,,,72.0,195.0,Jordan Hancock,,,,,Ohio State,29c9a3bb-69ff-4c45-8db3-08ca6d558342,S,2003-08-12,21.9,,32.0,,18602.0,2025.0,4596480.0,,2025,
5.0,,,LAR,,12659.0,0.0,17212,26700940.0,chris paul,41958.0,,,,72.0,222.0,Chris Paul,,,,,Ole Miss,6e74b967-c938-44d8-97df-c15086086938,LB,2002-11-04,22.7,,34.0,,18493.0,2025.0,4602943.0,,2025,
5.0,,,BUF,27469.0,12658.0,0.0,17213,3135324.0,jackson hawes,41959.0,,,,76.0,253.0,Jackson Hawes,,,,,Georgia Tech,87304bcd-83f1-4e59-b9cb-6474f7e0dc01,TE,2000-12-06,24.6,,35.0,,18538.0,2025.0,4573699.0,,2025,
5.0,,,ARI,,12657.0,0.0,17214,26696925.0,denzel burke,41960.0,,,,71.0,186.0,Denzel Burke,,,,,Ohio State,51d70da6-cd09-4f2d-8b1a-1a458bea1d8a,CB,2002-11-10,22.6,,36.0,,18596.0,2025.0,4432668.0,,2025,
5.0,,,SEA,27473.0,12656.0,0.0,17215,26697728.0,robbie ouzts,41961.0,,,,75.0,274.0,Robbie Ouzts,,,,,Alabama,fc472cd5-1a00-4bd9-ab41-6eb7e50f0d21,TE,2002-09-06,22.8,,37.0,,18624.0,2025.0,4691688.0,,2025,
5.0,,,NYJ,,12655.0,0.0,17216,3171903.0,tyler baron,41962.0,,,,77.0,308.0,Tyler Baron,,,,,Miami (FL),8dcb1e01-e200-4ba0-be45-1dc8871d9838,DE,2001-10-22,23.7,,38.0,,18491.0,2025.0,4692555.0,,2025,
6.0,,,BUF,,12687.0,0.0,17217,3169956.0,dorian strong,42002.0,,,,73.0,185.0,Dorian Strong,,,,,Virginia Tech,fb62cc43-b6b8-4498-81b5-747ade6d0efa,CB,2002-03-14,23.3,,1.0,,18592.0,2025.0,4568703.0,,2025,
6.0,,,BAL,,12714.0,0.0,17218,28887515.0,bilhal kone,41992.0,,,,73.0,190.0,Bilhal Kone,,,,,Western Michigan,befc6f0c-3f07-4852-b719-01ae6cb1dc7d,CB,2002-03-03,23.3,,2.0,,18595.0,2025.0,5083656.0,,2025,
6.0,,,LVR,,12689.0,0.0,17219,3169135.0,jj pegues,41995.0,,,,74.0,309.0,JJ Pegues,,,,,Ole Miss,c4ea4298-027d-47c6-b1c7-7cb7a4c1bd6a,DT,2001-11-25,23.6,,4.0,,18687.0,2025.0,4430896.0,,2025,
6.0,,,NEP,,12713.0,0.0,17220,26699665.0,andres borregales,41980.0,,,,71.0,202.0,Andres Borregales,,,,,Miami (FL),80dce1ba-c997-47e6-a37e-e92fefcbdc1b,PK,2002-01-02,23.5,,6.0,,18743.0,2025.0,4569923.0,,2025,
6.0,,,TEN,,12712.0,0.0,17221,3129271.0,marcus harris,41993.0,,,,71.0,188.0,Marcus Harris,,,,,California,bf0296be-fea7-4629-99f7-b91793a744c1,CB,,,,7.0,,18599.0,2025.0,4570469.0,,2025,
6.0,,,BAL,,12711.0,0.0,17222,3174704.0,tyler loop,41988.0,,,,71.0,191.0,Tyler Loop,,,,,Arizona,a6b8b5d3-a2f2-4532-ade3-dc122b6b240c,PK,,,,10.0,,18742.0,2025.0,4697745.0,,2025,
6.0,,,HOU,,12710.0,0.0,17223,26696291.0,jaylen reed,41991.0,,,,72.0,212.0,Jaylen Reed,,,,,Penn State,ba695d50-4e27-4804-91ed-4ec9321b3346,S,2003-01-29,22.4,,11.0,,18633.0,2025.0,4432758.0,,2025,
6.0,,,IND,,12691.0,0.0,17224,3170853.0,tim smith,41974.0,,,,76.0,302.0,Tim Smith,,,,,Alabama,531330e7-3326-4ebd-90f8-004c4ea2edca,DT,2002-08-09,22.9,,14.0,,17899.0,2025.0,4692033.0,,2025,
6.0,,,JAC,,12708.0,0.0,17225,3172294.0,jalen mcleod,41981.0,,,,73.0,241.0,Jalen McLeod,,,,,Auburn,89c2a23b-613c-4131-986a-2c274340847a,DE,2002-06-05,23.1,,18.0,,18729.0,2025.0,4576129.0,,2025,
6.0,,,DET,,12706.0,0.0,17226,26725394.0,ahmed hassanein,41963.0,,,,74.0,267.0,Ahmed Hassanein,,,,,Boise State,02f4a8d3-3236-4e3b-a760-960bef3d3714,DE,2002-07-09,23.0,,20.0,,18678.0,2025.0,4710422.0,,2025,
